hex,reg_number,flag,lat,lng,alt,dir,speed,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
02A180,TS-IMA,TN,37.679259,10.24889,3888,177,693,719,TAR719,TU719,LFPO,ORY,DTTA,TUN,TAR,TU,A20N,1706705158,en-route
781C78,B-326G,CN,22.932601,115.541148,8409,259.7,719,9884,CSZ9884,ZH9884,ZSHC,HGH,ZGSZ,SZX,CSZ,ZH,A20N,1706705158,en-route
A486BE,N391CM,US,27.776772,-77.058615,11366,141.1,990,845,ABX845,GB845,KCVG,CVG,TJSJ,SJU,ABX,GB,B763,1706705158,en-route
76CC63,9V-SCC,SG,14.012788,100.886982,1541,255.8,389,720,SIA720,SQ720,WSSS,SIN,VTBS,BKK,SIA,SQ,B78X,1706705158,en-route
4D00D0,LX-LGM,LU,41.555284,2.964906,4079,202.7,543,3591,LGL3591,LG3591,ELLX,LUX,LEBL,BCN,LGL,LG,DH8D,1706705158,en-route
3C64AA,D-AIEJ,DE,40.295254,24.376172,10665,132.9,784,1768,DLH1768,LH1768,EDDM,MUC,LCLK,LCA,DLH,LH,A21N,1706705158,en-route
40093F,G-EUOG,UK,52.693202,4.431028,12059,73.6,817,974,BAW974,BA974,EGLL,LHR,EDDH,HAM,BAW,BA,A319,1706705158,en-route
A9819B,N711UW,US,38.116445,-76.666845,8592,173.7,804,2631,AAL2631,AA2631,KDCA,DCA,MYNN,NAS,AAL,AA,A319,1706705158,en-route
AC23EF,N8810L,US,30.575645,-93.726335,8866,237.9,786,467,SWA467,WN467,KATL,ATL,KHOU,HOU,SWA,WN,B38M,1706705158,en-route
A43458,N370FR,US,34.75954,-78.965578,11564,209.9,786,2013,FFT2013,F92013,KTTN,TTN,KMCO,MCO,FFT,F9,A20N,1706705158,en-route
40804A,G-DHMB,UK,46.263466,-72.545888,9826,58.4,875,701,DHK701,D0701,KCVG,CVG,OBBI,BAH,DHK,D0,B77L,1706705158,en-route
A0275C,N109NN,US,39.896925,-88.230552,11091,266.1,866,33,AAL33,AA33,KJFK,JFK,KLAX,LAX,AAL,AA,A321,1706705158,en-route
800CF4,VT-MXC,IN,29.341695,77.152267,4018,314.7,453,752,SEJ752,SG752,VIDP,DBR,VIDP,DEL,SEJ,SG,B38M,1706705158,en-route
800CEB,VT-IVV,IN,18.473156,73.245487,3469,335.3,461,5286,IGO5286,6E5286,VOPB,IXZ,VABB,BOM,IGO,6E,A20N,1706705158,en-route
C051D1,C-GEZO,CA,36.442983,-76.038123,9910,138.3,867,828,TSC828,TS828,CYOW,YOW,MDPC,PUJ,TSC,TS,A321,1706705158,en-route
AAAD49,N7873A,US,32.320001,-81.835948,12372,201.7,758,676,SWA676,WN676,KBWI,BWI,KTPA,TPA,SWA,WN,B737,1706705158,en-route
A676C4,N5153A,US,32.255266,-96.592165,10726,208.2,810,1515,GTI1515,5Y1515,KCVG,CVG,KAUS,AUS,GTI,5Y,B738,1706705158,en-route
ACCA85,N923NK,US,37.166994,-77.055065,11808,16.2,855,3387,NKS3387,NK3387,KFLL,FLL,KLGA,LGA,NKS,NK,A20N,1706705158,en-route
73806B,4X-EKS,IL,41.817574,19.016265,10771,132.7,851,320,ELY320,LY320,LFPG,CDG,LLBG,TLV,ELY,LY,B738,1706705158,en-route
A4DFA6,N413DX,US,36.547456,137.929395,10779,84.6,1107,196,DAL196,DL196,RKSI,ICN,KSEA,SEA,DAL,DL,A339,1706705158,en-route
A475A3,N387DN,US,41.331921,-90.481287,10535,265.2,805,1633,DAL1633,DL1633,KPHL,PHL,KSLC,SLC,DAL,DL,A321,1706705158,en-route
A36994,N319PQ,US,34.355869,-83.553024,5651,224.3,686,5251,EDV5251,9E5251,KABE,ABE,KATL,ATL,DAL,DL,CRJ9,1706705158,en-route
AD1218,N941NN,US,38.039619,-86.437385,10398,265.4,831,2617,AAL2617,AA2617,KIAD,IAD,KDFW,DFW,AAL,AA,B738,1706705158,en-route
A3C8CB,N343DN,US,34.879354,-82.950343,7220,224.4,821,2722,DAL2722,DL2722,KLGA,LGA,KATL,ATL,DAL,DL,A321,1706705158,en-route
780D75,B-2760,CN,21.708494,112.539286,11693,68.1,1093,834,CXA834,MF834,VTBS,BKK,ZSAM,XMN,CXA,MF,B788,1706705158,en-route
00B089,ZS-SJG,ZA,-33.970637,18.599006,0,264.4,11,206,SFR206,FA206,FAOR,JNB,FACT,CPT,SFR,FA,B738,1706705158,landed
A88774,N649JB,US,31.034787,-78.431642,11175,196.9,781,2293,JBU2293,B62293,KJFK,JFK,KMIA,MIA,JBU,B6,A320,1706705158,en-route
AB5993,N830NN,US,30.790926,-83.962945,10916,194.3,726,1020,AAL1020,AA1020,KDTW,DTW,KMIA,MIA,AAL,AA,B738,1706705158,en-route
71C069,HL8069,KR,26.05877,122.557597,9651,196.8,789,183,TWB183,TW183,RKTU,CJJ,VTBD,DMK,TWB,TW,B738,1706705158,en-route
76CDBA,9V-SMZ,SG,46.029204,24.587507,11343,126.3,888,351,SIA351,SQ351,EKCH,CPH,WSSS,SIN,SIA,SQ,A359,1706705158,en-route
84C7D2,JA25MC,JP,33.583554,130.453004,0,123.8,41,55,SFJ55,7G55,RJTT,HND,RJFF,FUK,SFJ,7G,A320,1706705158,scheduled
AC4888,N8906K,US,30.102819,-78.899137,12516,196.4,751,692,SWA692,WN692,KBWI,BWI,KFLL,FLL,SWA,WN,B38M,1706705158,en-route
A694DD,N523JB,US,27.891274,-79.437191,10649,193.5,787,1379,JBU1379,B61379,KDCA,DCA,KFLL,FLL,JBU,B6,A320,1706705158,en-route
ABB624,N8539V,US,37.054301,-101.888941,11853,253.7,764,106,SWA106,WN106,KPHX,PHX,KSFO,SFO,SWA,WN,B738,1706705158,en-route
71C062,HL8062,KR,28.395348,127.698519,11526,185.7,741,2507,JJA2507,7C2507,RKSI,ICN,WBKK,BKI,JJA,7C,B738,1706705158,en-route
A8063E,N616NK,US,27.416963,-84.178175,10489,92.9,1021,1967,NKS1967,NK1967,KDFW,DFW,KFLL,FLL,NKS,NK,A320,1706705158,en-route
A24C77,N24706,US,35.140301,-89.556484,10581,239.7,812,1962,UAL1962,UA1962,KDCA,DCA,KIAH,IAH,UAL,UA,B737,1706705158,en-route
A34D2F,N3112J,US,37.967327,-82.113311,10878,216.2,895,401,JBU401,B6401,KBOS,BOS,KMSY,MSY,JBU,B6,BCS3,1706705158,en-route
A32F1B,N304KM,US,31.582447,-80.812162,10497,188.8,800,3930,ENY3930,MQ3930,KGRR,GRR,KMIA,MIA,AAL,AA,E75L,1706705158,en-route
4009D9,G-EUUL,UK,60.162752,10.621409,2501,36,794,766,BAW766,BA766,EGLL,LHR,ENGM,OSL,BAW,BA,A320,1706705158,en-route
A690A8,N522DA,US,32.424321,-89.843668,10047,273.6,760,515,DAL515,DL515,KMCO,MCO,KLAX,LAX,DAL,DL,A21N,1706705158,en-route
A47D11,N389DN,US,38.043577,-76.619973,11785,34.1,881,2225,DAL2225,DL2225,KMCO,MCO,KLGA,LGA,DAL,DL,A321,1706705158,en-route
A83BE6,N63FF,US,37.750073,-79.099608,11472,233.6,652,63,LAK63,,KBWI,BWI,KPDK,PDK,LAK,,C560,1706705158,en-route
C05C86,C-GJAZ,CA,45.456345,-73.755738,0,80,3,820,JZA820,QK820,KDCA,DCA,CYUL,YUL,ACA,AC,CRJ7,1706705158,landed
76D1C2,9V-TNB,SG,12.561213,100.794278,11373,352.8,907,134,TGW134,TR134,WSSS,SIN,ZLXY,XIY,TGW,TR,A20N,1706705158,en-route
C0653F,C-GMIW,CA,44.736479,-85.987364,10428,283.2,808,341,ACA341,AC341,CYOW,YOW,CYVR,YVR,ACA,AC,B38M,1706705158,en-route
A9ACB8,N722TW,US,34.755992,-83.092766,7121,224.5,814,2286,DAL2286,DL2286,KJFK,JFK,KATL,ATL,DAL,DL,B752,1706705158,en-route
4BB847,TC-NBG,TR,47.801591,15.228476,10451,282.3,747,1021,PGT1021,PC1021,LTFJ,SAW,EDDM,MUC,PGT,PC,A20N,1706705158,en-route
0A0090,7T-VKQ,DZ,37.567157,-0.142923,10916,173.2,813,1061,DAH1061,AH1061,LFPO,ORY,DAOO,ORN,DAH,AH,B738,1706705158,en-route
0A0076,7T-VKF,DZ,38.19648,6.21739,11510,171.4,815,1181,DAH1181,AH1181,LFQQ,LIL,DABC,CZL,DAH,AH,B738,1706705158,en-route
4CAD86,EI-SIR,SE,51.474535,7.708796,12029,38,757,2616,SAS2616,SK2616,LSGG,GVA,ESSA,ARN,SAS,SK,A20N,1706705158,en-route
AC7E09,N904AA,US,27.792862,-85.447645,10787,292.4,654,1281,AAL1281,AA1281,KRSW,RSW,KDFW,DFW,AAL,AA,A321,1706705158,en-route
A247F0,N246SY,US,43.96125,-89.665349,10482,299.4,751,3898,SKW3898,OO3898,KIAD,IAD,KMSP,MSP,DAL,DL,E75L,1706705158,en-route
3C6467,D-AICG,DE,42.655398,-0.514936,11488,202.3,836,524,CFG524,DE524,EDDF,FRA,GMAD,AGA,CFG,DE,A320,1706705158,en-route
AAD21C,N797AX,US,40.886301,-96.520395,10642,283.9,799,804,ABX804,GB804,KCVG,CVG,KSEA,SEA,ABX,GB,B762,1706705158,en-route
A5CC19,N47288,US,34.14736,-89.119896,11198,235.9,773,1688,UAL1688,UA1688,KIAD,IAD,KIAH,IAH,UAL,UA,B38M,1706705158,en-route
A8B56F,N660NK,US,30.958014,-78.626157,11168,196.5,788,171,NKS171,NK171,KLGA,LGA,KFLL,FLL,NKS,NK,A321,1706705158,en-route
A7824E,N583NW,US,35.406041,-84.872929,11602,349.3,760,1505,DAL1505,DL1505,KMCO,MCO,KMSP,MSP,DAL,DL,B753,1706705158,en-route
A422F7,N366DX,US,43.650611,-81.842748,11518,280.6,824,1122,DAL1122,DL1122,KBOS,BOS,KMSP,MSP,DAL,DL,A321,1706705158,en-route
AC101F,N8768Q,US,37.907,-85.883205,11610,231.7,825,450,SWA450,WN450,KDCA,DCA,KHOU,HOU,SWA,WN,B38M,1706705158,en-route
ADCA15,N988NN,US,37.127858,-103.09407,11853,247.5,771,2856,AAL2856,AA2856,KMCI,MCI,KPHX,PHX,AAL,AA,B738,1706705158,en-route
A149F1,N182UW,US,34.474252,-80.306385,4711,347.2,645,1982,AAL1982,AA1982,KFLL,FLL,KCLT,CLT,AAL,AA,A321,1706705158,en-route
AB8880,N842NN,US,27.936888,-86.668324,12356,103.3,1014,1604,AAL1604,AA1604,KSAT,SAT,KMIA,MIA,AAL,AA,B738,1706705158,en-route
4690E3,SX-DGC,GR,38.441181,21.364393,11891,127.9,859,691,AEE691,A3691,LFMN,NCE,LGAV,ATH,AEE,A3,A320,1706705158,en-route
A4C703,N407DX,US,35.877415,134.693597,10817,70,1069,282,DAL282,DL282,ZSPD,PVG,KSEA,SEA,DAL,DL,A339,1706705158,en-route
A5D965,N476WN,US,28.994291,-89.935963,12623,277.6,607,2053,SWA2053,WN2053,KFLL,FLL,KHOU,HOU,SWA,WN,B737,1706705158,en-route
88812A,VN-A870,VN,48.771488,17.112796,10726,114.4,938,56,HVN56,VN56,EGLL,LHR,VVNB,HAN,HVN,VN,B789,1706705158,en-route
C07FE9,C-GWLK,CA,45.188613,-81.499537,11129,138.2,915,520,WJA520,WS520,CYWG,YWG,CYYZ,YYZ,WJA,WS,B38M,1706705158,en-route
AC5CD7,N896NN,US,35.859877,-88.097409,12029,70.1,872,1618,AAL1618,AA1618,KDFW,DFW,KDCA,DCA,AAL,AA,B738,1706705158,en-route
800B14,VT-IAS,IN,24.345606,76.789365,11099,186.4,859,2028,IGO2028,6E2028,VIDP,DEL,VOGO,GOI,IGO,6E,A320,1706705158,en-route
ACC5FB,N922DZ,US,36.109399,-91.417298,10611,273.7,776,564,DAL564,DL564,KRDU,RDU,KLAX,LAX,DAL,DL,B739,1706705158,en-route
4ACAA2,SE-RUB,SE,61.697327,13.163886,11427,231.4,697,4473,SAS4473,SK4473,ENKR,KKN,ENGM,OSL,SAS,SK,A20N,1706705158,en-route
A46D95,N38479,US,34.597176,-78.518846,10931,218.6,738,490,UAL490,UA490,KEWR,EWR,KMIA,MIA,UAL,UA,B739,1706705158,en-route
E48987,PR-GUK,BR,-12.879124,-37.714163,12006,28.1,873,1916,GLO1916,G31916,SBGL,GIG,SBRF,REC,GLO,G3,B738,1706705158,en-route
A1A924,N206JQ,US,43.050969,-81.639901,12112,268.6,806,5595,RPA5595,YX5595,KBOS,BOS,KORD,ORD,DAL,DL,E75S,1706705158,en-route
AC0F93,N8764Q,US,38.565588,-89.362346,10832,6.2,714,2014,SWA2014,WN2014,KMSY,MSY,KMDW,MDW,SWA,WN,B38M,1706705158,en-route
A7AD0D,N594JB,US,36.528435,-76.285781,11518,199,819,2439,JBU2439,B62439,KLGA,LGA,MYNN,NAS,JBU,B6,A320,1706705158,en-route
4853F4,PH-EXJ,NL,52.315437,4.741512,0,185.6,58,1180,KLM1180,KL1180,ESSL,LPI,EHAM,AMS,KLM,KL,E75L,1706705158,landed
7804E7,B-6382,CN,30.302945,103.85181,1160,355.9,309,8269,CCA8269,CA8269,ZHHH,WUH,ZUUU,CTU,CCA,CA,A321,1706705158,en-route
4841A6,PH-BXT,NL,46.972876,19.778955,11373,135.7,828,1613,KLM1613,KL1613,EHAM,AMS,LTFM,IST,KLM,KL,B739,1706705158,en-route
A8D327,N668NK,US,30.959908,-84.813066,10299,133.4,1016,7,NKS7,NK7,KORD,ORD,KFLL,FLL,NKS,NK,A321,1706705158,en-route
49514D,CS-TJM,PT,45.801128,0.00895,10627,24.9,700,432,TAP432,TP432,LPPT,LIS,LFPO,ORY,TAP,TP,A21N,1706705158,en-route
4B8750,TC-AZP,TR,50.067502,19.061934,11008,317,795,979,PGT979,PC979,LTFJ,SAW,EDDB,BER,PGT,PC,B738,1706705158,en-route
780A5B,B-KQK,HK,44.062634,20.369364,9613,121.8,894,260,CPA260,CX260,LFPG,CDG,VHHH,HKG,CPA,CX,B77W,1706705158,en-route
7816A0,B-307S,CN,22.668297,113.305354,2882,245.8,497,2367,CQN2367,OQ2367,ZUWS,WSK,ZGSZ,SZX,CQN,OQ,A20N,1706705158,en-route
A0DDFB,N155NN,US,33.976452,-97.592108,7952,185.1,776,2326,AAL2326,AA2326,KDSM,DSM,KDFW,DFW,AAL,AA,A321,1706705158,en-route
8A07C9,PK-AZP,ID,-6.182121,111.512212,10146,111.7,817,393,AWQ393,QZ393,WMKJ,JHB,WARR,SUB,AWQ,QZ,A320,1706705158,en-route
ABE579,N866DN,US,36.560006,-80.897939,10230,226.6,828,2652,DAL2652,DL2652,KBDL,BDL,KATL,ATL,DAL,DL,B739,1706705158,en-route
7806E2,B-6529,CN,39.597335,115.03523,10931,243.7,725,7528,CHH7528,HU7528,ZYHB,HRB,ZJSY,SYX,CHH,HU,A333,1706705158,en-route
A8DD7B,N670UA,US,40.290587,-87.37419,11030,272.4,883,648,UAL648,UA648,KEWR,EWR,KSFO,SFO,UAL,UA,B763,1706705158,en-route
4CAC10,EI-KGA,KZ,40.830336,43.983088,10032,93.5,760,916,KZR916,KC916,LTAI,AYT,UAAA,ALA,KZR,KC,A21N,1706705158,en-route
ABD8A5,N8620H,US,36.144149,-95.495105,10665,283.4,794,1228,SWA1228,WN1228,KATL,ATL,KLAS,LAS,SWA,WN,B738,1706705158,en-route
A91E6E,N687NK,US,31.279742,-78.522984,11160,196.6,786,521,NKS521,NK521,KEWR,EWR,KFLL,FLL,NKS,NK,A321,1706705158,en-route
47875A,LN-DYT,NO,56.257774,-3.606788,2524,214,413,1640,NOZ1640,DY1640,ENGM,OSL,EGPH,EDI,NOZ,DY,B738,1706705158,en-route
48AE05,SP-LRF,PL,49.792186,5.892997,11160,246.8,960,29,LOT29,LO29,EPWA,WAW,KMIA,MIA,LOT,LO,B788,1706705158,en-route
ADCCA5,N989AT,US,34.25048,-83.671649,4924,220.2,605,1247,DAL1247,DL1247,KHPN,HPN,KATL,ATL,DAL,DL,B712,1706705158,en-route
ABD94D,N8625A,US,32.861619,-78.095472,11030,204.1,759,497,SWA497,WN497,KBDL,BDL,KMCO,MCO,SWA,WN,B738,1706705158,en-route
A967EB,N705JB,US,27.738564,-84.618116,12059,212,693,1933,JBU1933,B61933,KRDU,RDU,MMUN,CUN,JBU,B6,A320,1706705158,en-route
AAF960,N806NN,US,40.466941,-85.666172,8036,340.5,708,2959,AAL2959,AA2959,KJAX,JAX,KORD,ORD,AAL,AA,B738,1706705158,en-route
7C8067,VH-ZND,AU,-24.408817,146.620006,12455,342.4,890,25,QFA25,QF25,YSSY,SYD,RJTT,HND,QFA,QF,B789,1706705158,en-route
A44031,N373NW,US,34.166523,-82.353953,10969,341.7,745,1652,DAL1652,DL1652,KMIA,MIA,KMSP,MSP,DAL,DL,A320,1706705158,en-route
4952C2,CS-TVB,PT,42.97771,-6.246874,11571,212.2,853,641,TAP641,TP641,EBBR,BRU,LPPT,LIS,TAP,TP,A20N,1706705158,en-route
AC0B74,N8751R,US,41.503844,-100.103441,11274,228.2,836,3476,SWA3476,WN3476,KMSP,MSP,KPHX,PHX,SWA,WN,B38M,1706705158,en-route
E03094,LV-CBT,AR,-34.518353,-58.488913,391,125.1,290,1837,ARG1837,AR1837,SAVC,CRD,SABE,AEP,ARG,AR,B737,1706705158,en-route
AC3053,N8849Q,US,39.469383,-96.906567,11259,264.9,817,287,SWA287,WN287,KCMH,CMH,KLAS,LAS,SWA,WN,B38M,1706705158,en-route
7C6DB0,VH-VYA,AU,-28.503464,153.143896,8828,13.7,765,634,QFA634,QF634,YMML,MEL,YBBN,BNE,QFA,QF,B738,1706705158,en-route
C060B6,C-GKQF,CA,45.346015,-75.378333,2859,235.8,469,2370,PTR2370,P32370,CYQM,YQM,CYOW,YOW,POE,PD,DH8D,1706705158,en-route
ABB579,N8534Z,US,37.204598,-86.61389,10413,243.5,874,418,SWA418,WN418,KLGA,LGA,KDAL,DAL,SWA,WN,B738,1706705158,en-route
AA5457,N765CK,US,40.03917,-96.248014,10604,271.3,838,805,CSB805,2I805,KCVG,CVG,KSFO,SFO,CSB,2I,B763,1706705158,en-route
E8044A,CC-BEG,CL,-32.94325,-70.810024,2928,175,0,169,LAN169,LA169,SCDA,IQQ,SCEL,SCL,LAN,LA,A321,1706705158,landed
A03618,N11206,US,34.021671,-91.590675,12448,234.7,740,1645,UAL1645,UA1645,KCLE,CLE,KIAH,IAH,UAL,UA,B738,1706705158,en-route
ADACFD,N980UY,US,30.136952,-78.36986,10916,17,847,444,AAL444,AA444,KFLL,FLL,KPHL,PHL,AAL,AA,A321,1706705158,en-route
151DE2,RA-73186,RU,42.471036,47.394861,10291,239.3,842,6949,SDM6949,FV6949,UWWW,KUF,UDYZ,EVN,AFL,SU,A319,1706705158,en-route
A35AF8,N315SD,US,39.987962,-81.645497,11495,269.8,850,2369,AAL2369,AA2369,KJFK,JFK,KPHX,PHX,AAL,AA,B38M,1706705158,en-route
76CDA6,9V-SMF,SG,44.422152,26.421002,11289,118.6,850,327,SIA327,SQ327,EDDM,MUC,WSSS,SIN,SIA,SQ,A359,1706705158,en-route
70C104,A4O-MJ,OM,31.028935,51.298341,9369,327.3,734,165,OMA165,WY165,OOMS,MCT,LTFM,IST,OMA,WY,B38M,1706705158,en-route
A50833,N423QS,US,41.401197,-90.068514,9301,242,836,423,EJA423,1I423,KPWK,PWK,KXNA,XNA,EJA,1I,E55P,1706705158,en-route
800B82,VT-SLC,IN,18.791046,74.93805,10337,203.4,821,757,SEJ757,SG757,VIDP,DEL,,GOX,SEJ,SG,B739,1706705158,en-route
A1D811,N218JQ,US,40.723085,-75.436461,3781,104.7,644,5663,RPA5663,YX5663,KSDF,SDF,KLGA,LGA,DAL,DL,E75S,1706705158,en-route
A4D33F,N41RA,US,28.901586,-96.191536,12661,246.6,644,220,RAX220,,KMGM,MGM,KLRD,LRD,RAX,,LJ35,1706705158,en-route
A59D5F,N461AN,US,30.182731,-90.648119,8874,301.5,773,2575,AAL2575,AA2575,KMIA,MIA,KDFW,DFW,AAL,AA,A21N,1706705158,en-route
49514C,CS-TJL,PT,41.480002,-5.457892,11571,245,805,941,TAP941,TP941,LSGG,GVA,LPPT,LIS,TAP,TP,A21N,1706705158,en-route
80148F,VT-IIH,IN,19.32877,74.061413,5735,69.7,612,5222,IGO5222,6E5222,VILK,LKO,VABB,BOM,IGO,6E,A20N,1706705158,en-route
ADB476,N982VJ,US,32.637083,-77.858227,10413,198.5,759,2180,AAL2180,AA2180,KPHL,PHL,KMIA,MIA,AAL,AA,A321,1706705158,en-route
C04AE6,C-GCJL,US,19.58977,-70.485895,6664,145.4,826,307,GXA307,G6307,KMIA,MIA,MDSD,SDQ,GXA,G6,A320,1706705158,en-route
155C28,RA-89128,RU,59.79793,30.26136,0,356,17,6326,SDM6326,FV6326,UMKK,KGD,ULLI,LED,AFL,SU,SU95,1706705158,scheduled
4A08EB,YR-BGK,RO,40.745234,6.802222,11800,93.5,875,416,ROT416,RO416,LEMD,MAD,LROP,OTP,ROT,RO,B738,1706705158,en-route
3C6517,D-AIHW,DE,48.020076,-7.881318,11030,257.1,877,400,DLH400,LH400,EDDF,FRA,KJFK,JFK,DLH,LH,A346,1706705158,en-route
AC21E4,N881DN,US,40.43719,-90.373117,11739,320.5,764,2074,DAL2074,DL2074,KATL,ATL,KMSP,MSP,DAL,DL,B739,1706705158,en-route
ACBE3E,N920AV,CR,12.169095,-87.171946,11716,306.7,843,650,LRC650,LR650,MROC,SJO,MGGT,GUA,AVA,AV,A20N,1706705158,en-route
A3373A,N306SP,US,34.10261,-77.234489,12250,200.2,790,1720,AAL1720,AA1720,KJFK,JFK,KMIA,MIA,AAL,AA,B38M,1706705158,en-route
ACB0B9,N917AN,US,32.330039,-80.754497,11716,252.1,616,592,AAL592,AA592,KDCA,DCA,KMCO,MCO,AAL,AA,B738,1706705158,en-route
AA9BC1,N783AX,US,42.710626,-72.848985,8935,100,821,588,ABX588,GB588,KCVG,CVG,KBOS,BOS,ABX,GB,B762,1706705158,en-route
88809B,VN-A338,VN,18.962916,105.718766,4818,340.3,658,1278,HVN1278,VN1278,VVTS,SGN,VVTX,THD,HVN,VN,A321,1706705158,en-route
E4936A,PR-YRK,BR,-20.642069,-48.819336,3583,251.4,656,2370,AZU2370,AD2370,SBPS,BPS,SBSR,SJP,AZU,AD,A20N,1706705158,en-route
A44588,N37437,US,42.505148,-94.66933,10596,271.7,774,1950,UAL1950,UA1950,KCLE,CLE,KSFO,SFO,UAL,UA,B739,1706705158,en-route
4BCCBA,TC-SEZ,ZA,-33.795193,18.547571,1145,189.6,312,337,SAA337,SA337,FAOR,JNB,FACT,CPT,SAA,SA,B738,1706705158,en-route
8A07A0,PK-AZM,ID,-0.598874,106.502057,11770,309.4,903,554,AWQ554,QZ554,WADD,DPS,WMKK,KUL,AWQ,QZ,A320,1706705158,en-route
E4944E,PR-XBA,BR,-14.459008,-48.033969,11693,356.3,830,3394,TAM3394,JJ3394,SBGR,GRU,SBPJ,PMW,LAN,LA,A20N,1706705158,en-route
A997E5,N717UW,US,41.876398,-85.376481,11305,98.5,782,2084,AAL2084,AA2084,KORD,ORD,KLGA,LGA,AAL,AA,A319,1706705158,en-route
46B8A8,SX-NEH,GR,40.522816,22.97413,0,114,41,547,AEE547,A3547,LCLK,LCA,LGTS,SKG,AEE,A3,A20N,1706705158,landed
A95665,N700UW,US,42.571446,-73.784338,10748,174.2,885,1516,AAL1516,AA1516,CYUL,YUL,KMIA,MIA,AAL,AA,A319,1706705158,en-route
0180A0,5A-BRB,LY,34.698088,28.582065,10870,257.7,812,302,BNL302,NB302,LTFM,IST,HLLB,BEN,BNL,NB,A320,1706705158,en-route
4CA8FF,EI-EIC,IT,37.477187,15.194403,619,263.3,297,1713,ITY1713,AZ1713,LIML,LIN,LICC,CTA,ITY,AZ,A320,1706705158,en-route
A7B13B,N595NW,US,35.357485,-86.116291,9499,143,986,2057,DAL2057,DL2057,KMSP,MSP,KATL,ATL,DAL,DL,B753,1706705158,en-route
7609F1,AP-BOQ,PK,24.902344,67.165858,0,165.9,0,673,FJL673,9P673,OPIS,ISB,OPKC,KHI,FJL,9P,A320,1706705158,landed
ABEFBA,N8686A,US,30.134829,-94.692449,6184,253.8,668,1095,SWA1095,WN1095,KBHM,BHM,KHOU,HOU,SWA,WN,B738,1706705158,en-route
AD084E,N939NK,US,27.258237,-82.710942,10345,117.8,1017,797,NKS797,NK797,KIAH,IAH,KFLL,FLL,NKS,NK,A20N,1706705158,en-route
A4E714,N415DX,US,50.158705,-9.734479,11335,254.2,795,37,DAL37,DL37,EHAM,AMS,KMCO,MCO,DAL,DL,A339,1706705158,en-route
010244,SU-GFT,EG,27.173887,49.09038,9560,300.3,696,915,MSR915,MS915,OMAA,AUH,HECA,CAI,MSR,MS,A21N,1706705158,en-route
A057C7,N121DU,US,37.319305,-76.420671,7693,226.9,716,2066,DAL2066,DL2066,KBOS,BOS,KRDU,RDU,DAL,DL,BCS1,1706705158,en-route
A7CFE3,N602NK,US,34.688729,-87.526608,10047,206.3,860,285,NKS285,NK285,KDTW,DTW,MMUN,CUN,NKS,NK,A320,1706705158,en-route
151EC3,RA-73411,RU,41.781087,42.510796,10604,75.1,750,3740,SBI3740,S73740,LTAI,AYT,UUDD,DME,SBI,S7,B738,1706705158,en-route
AC3A38,N8870K,US,42.051309,-83.394396,10352,267.2,889,1473,SWA1473,WN1473,KBOS,BOS,KDEN,DEN,SWA,WN,B38M,1706705158,en-route
71C051,HL8051,KR,30.802297,131.080048,10451,159.5,875,3106,JJA3106,7C3106,RKSI,ICN,PGUM,GUM,JJA,7C,B738,1706705158,en-route
504E72,ER-00008,MD,48.318747,20.396491,11937,110.1,832,686,FIA686,5F686,EDDL,DUS,LUKK,KIV,FIA,5F,A320,1706705158,en-route
A7DB08,N605NK,US,25.084119,-74.126638,11503,315.5,713,2328,NKS2328,NK2328,TJSJ,SJU,KBWI,BWI,NKS,NK,A320,1706705158,en-route
3C66C4,D-AIVD,DE,44.241429,25.809063,11899,123.7,851,766,DLH766,LH766,EDDM,MUC,VABB,BOM,DLH,LH,A359,1706705158,en-route
A4493D,N37535,US,33.761358,-104.169214,11251,297.1,790,2431,UAL2431,UA2431,KIAH,IAH,KLAX,LAX,UAL,UA,B39M,1706705158,en-route
78046F,B-6358,CN,23.462947,116.648844,9720,218.4,741,9536,CSZ9536,ZH9536,ZSSS,SHA,ZGSZ,SZX,CSZ,ZH,A320,1706705158,en-route
02A261,TS-ITB,TN,40.692851,10.968035,11465,186.5,844,745,TAR745,TU745,EDDF,FRA,DTTA,TUN,TAR,TU,A320,1706705158,en-route
A86605,N640JB,US,41.801403,-73.528582,5475,240.1,716,1103,JBU1103,B61103,KBDL,BDL,KRSW,RSW,JBU,B6,A320,1706705158,en-route
AA44CD,N76062,US,49.183551,-2.967981,10063,278.4,838,109,UAL109,UA109,EDDM,MUC,KIAD,IAD,UAL,UA,B764,1706705158,en-route
A79898,N589NW,US,37.029477,-82.106955,10550,359.8,813,2041,DAL2041,DL2041,KMCO,MCO,KDTW,DTW,DAL,DL,B753,1706705158,en-route
A7DF61,N606UX,US,41.13464,-85.963287,6039,340.8,601,4683,SKW4683,OO4683,KCAE,CAE,KORD,ORD,UAL,UA,E75L,1706705158,en-route
A2BB89,N27509,US,38.891771,-88.928991,11114,277.9,837,1387,UAL1387,UA1387,KBWI,BWI,KSFO,SFO,UAL,UA,B39M,1706705158,en-route
AD6539,N962SW,US,41.261127,-85.513914,8676,273,835,5567,SKW5567,OO5567,KABE,ABE,KORD,ORD,UAL,UA,CRJ2,1706705158,en-route
